date~source~currency~value
2023-09-03~ing~PLN~-193.19
2023-09-03~santander_private_debit~PLN~-955.41
2023-09-04~ing~PLN~-1000.82
2023-09-04~mbank~PLN~-990.0
2023-09-04~santander_private_debit~PLN~-38.0
2023-09-05~ing~PLN~-714.97
2023-09-05~santander_corporate_debit~PLN~-0.2
2023-09-06~ing~PLN~-45.35
2023-09-06~mbank~PLN~-70.0
2023-09-06~santander_corporate_credit~PLN~-2546.96
2023-09-06~santander_corporate_debit~PLN~-37104.62
2023-09-06~santander_private_debit~PLN~33249.92
2023-09-07~santander_private_debit~PLN~-2014.63
2023-09-08~ing~PLN~-851.78
2023-09-08~mbank~PLN~-47.99
2023-09-08~santander_private_debit~PLN~-50.980000000000004
2023-09-09~ing~PLN~-275.15999999999997
2023-09-10~ing~PLN~-284.0
2023-09-10~santander_private_debit~PLN~-240.63
2023-09-11~ing~PLN~969.72
2023-09-11~mbank~PLN~3698.0
2023-09-11~santander_private_debit~PLN~-480.09
2023-09-12~ing~PLN~-173.22
2023-09-12~santander_private_debit~PLN~-263.88
2023-09-13~ing~PLN~-92.0
2023-09-13~santander_private_debit~PLN~-1298.91
2023-09-14~ing~PLN~-294.28
2023-09-14~santander_private_debit~PLN~-468.61
2023-09-15~ing~PLN~-7.5
2023-09-15~mbank~PLN~-973.0
2023-09-15~santander_private_credit~PLN~-7.5
2023-09-15~santander_private_debit~PLN~-200.91
2023-09-16~ing~PLN~-695.53
2023-09-16~santander_private_debit~PLN~241.0
2023-09-17~santander_private_debit~PLN~-732.24
2023-09-18~ing~PLN~-261.65999999999997
2023-09-18~santander_corporate_credit~PLN~-7461.4
2023-09-18~santander_corporate_debit~PLN~-1844.6000000000004
2023-09-18~santander_private_credit~PLN~7.5
2023-09-18~santander_private_debit~PLN~-38.5
2023-09-19~ing~PLN~-148.66
2023-09-19~santander_private_debit~PLN~-686.0699999999999
2023-09-20~ing~PLN~-122.53999999999999
2023-09-21~ing~PLN~-13.63
2023-09-21~santander_private_debit~PLN~-1114.0
2023-09-22~ing~PLN~-14.4
2023-09-22~santander_private_debit~PLN~-346.99
2023-09-23~ing~PLN~-1310.5
2023-09-24~ing~PLN~-24.49
2023-09-24~santander_private_debit~PLN~-2072.14
2023-09-25~ing~PLN~-27.2
2023-09-25~santander_corporate_credit~PLN~10046.02
2023-09-25~santander_corporate_debit~PLN~43370.84
2023-09-25~santander_private_debit~PLN~-780.52
2023-09-26~ing~PLN~-17.38
2023-09-26~santander_private_debit~PLN~-129.45
2023-09-27~ing~PLN~9572.65
2023-09-27~santander_corporate_debit~PLN~-114.31
2023-09-27~santander_private_debit~PLN~-351.14
2023-09-28~ing~PLN~-948.66
2023-09-28~santander_private_debit~PLN~-1667.94
2023-09-29~ing~PLN~-1062.1499999999999
2023-09-29~santander_private_debit~PLN~-1138.13
2023-09-30~ing~PLN~-1271.8200000000002
2023-09-30~santander_private_debit~PLN~-1973.35
2023-10-01~ing~PLN~-15.9
2023-10-01~santander_private_debit~PLN~-903.5
2023-10-02~ing~PLN~-738.78
2023-10-02~mbank~PLN~-3035.02
2023-10-02~santander_private_debit~PLN~-344.96999999999997
2023-10-03~ing~PLN~-86.45
2023-10-03~santander_private_debit~PLN~-3327.46
2023-10-04~ing~PLN~-1.77
2023-10-04~mbank~PLN~-70.0
2023-10-04~santander_corporate_credit~PLN~-2546.96
2023-10-04~santander_corporate_debit~PLN~2546.96
2023-10-04~santander_private_debit~PLN~-3365.35
2023-10-05~ing~PLN~-144.44
2023-10-05~mbank~PLN~9952.01
2023-10-05~santander_corporate_debit~PLN~-9344.08
2023-10-05~santander_private_debit~PLN~-5553.15
2023-10-06~ing~PLN~-319.99
2023-10-06~santander_private_debit~PLN~-556.04
2023-10-07~ing~PLN~-923.7
2023-10-08~ing~PLN~-774.26
2023-10-08~santander_private_debit~PLN~-1072.12
2023-10-09~ing~PLN~-1424.6699999999998
2023-10-09~mbank~PLN~3698.0
2023-10-09~santander_private_debit~PLN~-1558.04
2023-10-10~ing~PLN~-1036.82
2023-10-10~mbank~PLN~-990.0
2023-10-10~santander_private_debit~PLN~-147.44
2023-10-11~ing~PLN~944.82
2023-10-11~mbank~EUR~1498.0
2023-10-11~mbank~PLN~-8842.1
2023-10-11~santander_private_debit~PLN~-510.8
2023-10-12~ing~PLN~-2021.76
2023-10-12~mbank~PLN~-1000.0
2023-10-12~santander_private_debit~PLN~-450.74999999999994
2023-10-13~ing~PLN~-150.09
2023-10-13~mbank~EUR~-1.0
2023-10-13~santander_corporate_debit~PLN~-5000.0
2023-10-13~santander_private_credit~PLN~-7.5
2023-10-13~santander_private_debit~PLN~4571.47
2023-10-14~ing~PLN~-268.65
2023-10-15~ing~PLN~-5.0
2023-10-15~santander_private_debit~PLN~-1046.54
2023-10-16~santander_private_debit~PLN~-289.96
2023-10-17~ing~PLN~-1661.01
2023-10-17~mbank~PLN~-1000.0
2023-10-17~santander_private_debit~PLN~-206.89
2023-10-18~ing~PLN~-302.52
2023-10-18~santander_private_debit~PLN~-1368.55
2023-10-19~mbank~EUR~-2000.0
2023-10-19~mbank~PLN~-55.34
2023-10-19~santander_corporate_credit~PLN~-7499.0599999999995
2023-10-19~santander_corporate_debit~PLN~-2154.9400000000005
2023-10-19~santander_private_credit~PLN~7.5
2023-10-19~santander_private_debit~PLN~-700.45
2023-10-20~ing~PLN~-145.20999999999998
2023-10-21~ing~PLN~-60.410000000000004
2023-10-22~ing~PLN~-344.03999999999996
2023-10-22~santander_corporate_debit~PLN~-25000.0
2023-10-22~santander_private_debit~PLN~24084.16
2023-10-23~ing~PLN~-109.17
2023-10-23~santander_private_debit~PLN~-184.67000000000002
2023-10-24~ing~PLN~-316.67
2023-10-24~santander_corporate_credit~PLN~10441.92
2023-10-24~santander_corporate_debit~PLN~45399.64
2023-10-24~santander_private_debit~PLN~-149.87
2023-10-25~ing~PLN~-14.0
2023-10-25~mbank~EUR~0.0
2023-10-25~mbank~USD~-2124.0
2023-10-25~santander_private_debit~PLN~-138.58
2023-10-26~ing~PLN~10026.73
2023-10-26~santander_private_debit~PLN~-424.04999999999995
2023-10-27~ing~PLN~-300.0
2023-10-27~santander_corporate_debit~PLN~-114.31
2023-10-27~santander_private_debit~PLN~-228.0
2023-10-28~ing~PLN~-282.53
2023-10-28~santander_private_debit~PLN~-508.21
2023-10-29~ing~PLN~-317.16999999999996
2023-10-29~santander_private_debit~PLN~-1032.07
2023-10-30~ing~PLN~-255.5
2023-10-30~santander_private_debit~PLN~-833.49
2023-10-31~ing~PLN~-35.9
2023-10-31~santander_private_debit~PLN~-136.34
2023-11-01~ing~PLN~-339.99
2023-11-01~mbank~PLN~-3941.57
2023-11-01~santander_private_debit~PLN~-5102.25
2023-11-02~ing~PLN~-32.57
2023-11-02~santander_private_debit~PLN~-3136.0
2023-11-03~ing~PLN~-682.71
2023-11-03~santander_corporate_credit~PLN~-2546.96
2023-11-03~santander_corporate_debit~PLN~2546.96
2023-11-03~santander_private_debit~PLN~-2166.32
2023-11-04~ing~PLN~-753.71
2023-11-05~ing~PLN~-211.3
2023-11-06~ing~PLN~-519.48
2023-11-06~santander_corporate_debit~PLN~-24318.85
2023-11-06~santander_private_debit~PLN~-5796.299999999998
2023-11-07~ing~PLN~-65.0
2023-11-07~santander_private_debit~PLN~-631.16
2023-11-08~ing~PLN~-101.9
2023-11-08~santander_private_debit~PLN~-51.81
2023-11-09~ing~PLN~811.5
2023-11-09~santander_private_debit~PLN~-479.9
2023-11-10~ing~PLN~-100.0
2023-11-10~santander_private_debit~PLN~-604.69
2023-11-11~ing~PLN~-686.24
2023-11-12~ing~PLN~-1137.0
2023-11-12~santander_private_debit~PLN~-803.55
2023-11-13~ing~PLN~-132.42000000000002
2023-11-13~santander_private_debit~PLN~-307.27
2023-11-14~ing~PLN~-21.5
2023-11-14~santander_private_debit~PLN~-58.79
2023-11-15~ing~PLN~-609.44
2023-11-15~santander_corporate_debit~PLN~-5000.0
2023-11-15~santander_private_credit~PLN~-7.5
2023-11-15~santander_private_debit~PLN~-95.30999999999997
2023-11-16~ing~PLN~-54.85
2023-11-16~santander_private_debit~PLN~-68.99
2023-11-17~ing~PLN~-2476.61
2023-11-17~santander_private_debit~PLN~-85.0
2023-11-18~ing~PLN~-2431.3
2023-11-18~santander_private_debit~PLN~-596.16
2023-11-19~ing~PLN~-52.0
2023-11-19~santander_private_debit~PLN~-1302.26
2023-11-20~ing~PLN~1733.18
2023-11-20~santander_corporate_credit~PLN~-7894.96
2023-11-20~santander_corporate_debit~PLN~-11240.04
2023-11-20~santander_private_credit~PLN~7.5
2023-11-20~santander_private_debit~PLN~9992.5
2023-11-21~ing~PLN~-400.0
2023-11-21~santander_private_debit~PLN~100.0
2023-11-22~ing~PLN~-249.97
2023-11-22~santander_corporate_debit~PLN~-369.0
2023-11-22~santander_private_debit~PLN~-1378.83
2023-11-23~ing~PLN~-270.66999999999996
2023-11-23~santander_private_debit~PLN~-3565.9100000000003
2023-11-24~ing~PLN~-175.0
2023-11-24~santander_private_debit~PLN~-519.47
2023-11-25~ing~PLN~-334.09
2023-11-25~santander_private_debit~PLN~-2230.74
2023-11-26~ing~PLN~-48.69
2023-11-26~santander_private_debit~PLN~-1786.54
2023-11-27~ing~PLN~9935.07
2023-11-27~santander_corporate_credit~PLN~10168.67
2023-11-27~santander_corporate_debit~PLN~44097.280000000006
2023-11-27~santander_private_debit~PLN~-225.94
2023-11-28~ing~PLN~-393.53
2023-11-28~santander_private_debit~PLN~-71.99
2023-11-29~santander_corporate_debit~PLN~-5000.0
2023-11-29~santander_private_debit~PLN~4665.05
2023-11-30~ing~PLN~-1299.0
2023-11-30~santander_private_debit~PLN~-1366.91
2023-12-01~ing~PLN~-504.43
2023-12-01~santander_private_debit~PLN~-2006.21
2023-12-02~ing~PLN~-964.4300000000001
2023-12-02~santander_private_debit~PLN~-174.17
2023-12-03~ing~PLN~-310.78
2023-12-03~santander_private_debit~PLN~-25.9
2023-12-04~ing~PLN~-95.6
2023-12-04~santander_corporate_credit~PLN~-2546.96
2023-12-04~santander_corporate_debit~PLN~2546.96
2023-12-04~santander_private_debit~PLN~-586.36
2023-12-05~ing~PLN~-714.24
2023-12-05~santander_corporate_debit~PLN~-25000.0
2023-12-05~santander_private_debit~PLN~21112.98
2023-12-06~santander_corporate_debit~PLN~-4272.56
2023-12-06~santander_private_debit~PLN~-2505.48
2023-12-07~santander_private_debit~PLN~-232.87
2023-12-08~ing~PLN~-17.16
2023-12-08~santander_private_debit~PLN~-99.0
2023-12-09~ing~PLN~-1941.51
2023-12-10~ing~PLN~-292.43
2023-12-10~santander_corporate_credit~PLN~-7621.71
2023-12-10~santander_corporate_debit~PLN~-1678.29
2023-12-10~santander_private_debit~PLN~-3174.4700000000003
2023-12-11~ing~PLN~787.31
2023-12-11~santander_corporate_credit~PLN~10359.31
2023-12-11~santander_corporate_debit~PLN~45040.490000000005
2023-12-11~santander_private_debit~PLN~-420.77
2023-12-12~ing~PLN~-102.0
2023-12-12~santander_private_debit~PLN~-1469.72
2023-12-13~ing~PLN~-279.18
2023-12-13~santander_private_debit~PLN~-459.35
2023-12-14~ing~PLN~-80.88
2023-12-14~santander_private_debit~PLN~-872.0699999999999
2023-12-15~ing~PLN~-178.2
2023-12-15~santander_private_credit~PLN~-7.5
2023-12-15~santander_private_debit~PLN~26.400000000000002
2023-12-16~ing~PLN~-19.88
2023-12-17~ing~PLN~-17.97
2023-12-17~santander_private_debit~PLN~-1682.11
2023-12-18~ing~PLN~-28.89
2023-12-18~santander_private_debit~PLN~-494.9
2023-12-19~ing~PLN~-58.97
2023-12-19~santander_private_debit~PLN~-1482.4
2023-12-20~ing~PLN~-1338.39
2023-12-20~santander_private_debit~PLN~-13.0
2023-12-21~ing~PLN~-248.21
2023-12-21~santander_private_credit~PLN~7.5
2023-12-21~santander_private_debit~PLN~-1653.26
2023-12-22~ing~PLN~9134.630000000001
2023-12-22~santander_private_debit~PLN~-864.02
2023-12-23~ing~PLN~-69.62
2023-12-23~santander_private_debit~PLN~-119.49000000000001
2023-12-24~santander_private_debit~PLN~-11.98
2023-12-25~ing~PLN~-26.38
2023-12-26~ing~PLN~-64.66
2023-12-27~ing~PLN~-198.70000000000002
2023-12-27~santander_corporate_debit~PLN~-114.31
2023-12-27~santander_private_debit~PLN~-166.0
